ID	PRIMER	ERROR
ERR346600.7391|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.7396|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7386|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7397|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7394|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.15000000000000002
ERR346600.7398|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.7395|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.7401|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.7399|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.7400|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.7405|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.7393|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7410|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7404|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7402|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.7403|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.7407|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7413|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.7408|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7415|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7409|SEQORIENT=F|PRIMER=IgH-fw12	IgG	0.0
ERR346600.7412|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7411|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7414|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7418|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.7406|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.7417|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7422|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.7416|SEQORIENT=F|PRIMER=IgH-fw8	IgG	0.0
ERR346600.7419|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7421|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.7420|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7426|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7425|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.7427|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.7431|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7429|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7423|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7428|SEQORIENT=F|PRIMER=IgH-fw13	IgG	0.0
ERR346600.7435|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7433|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.7424|SEQORIENT=F|PRIMER=IgH-fw12	IgG	0.0
ERR346600.7436|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7434|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7432|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.44999999999999996
ERR346600.7438|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.7430|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7441|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7439|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.7437|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7442|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7445|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7443|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7448|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7454|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.050000000000000044
ERR346600.7450|SEQORIENT=F|PRIMER=IgH-fw11	IgG	0.0
ERR346600.7449|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.7456|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7440|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7451|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.7444|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.7458|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.7455|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.7457|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7460|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.7452|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.7461|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7446|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.7459|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.7453|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7462|SEQORIENT=F|PRIMER=IgH-fw12	IgG	0.0
ERR346600.7463|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.7465|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7466|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7467|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.7464|SEQORIENT=F|PRIMER=IgH-fw11	IgG	0.0
ERR346600.7470|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.7471|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.7468|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7469|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.7472|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7473|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.7479|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7477|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7478|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.7485|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7488|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7486|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7483|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.7480|SEQORIENT=F|PRIMER=IgH-fw7	IgG	0.0
ERR346600.7474|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.7475|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.65
ERR346600.7476|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7487|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7489|SEQORIENT=F|PRIMER=IgH-fw7	IgG	0.0
ERR346600.7484|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7481|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7493|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7496|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7492|SEQORIENT=F|PRIMER=IgH-fw11	IgG	0.0
ERR346600.7499|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7497|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7495|SEQORIENT=F|PRIMER=IgH-fw8	IgG	0.0
ERR346600.7494|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.7498|SEQORIENT=F|PRIMER=IgH-fw11	IgG	0.0
ERR346600.7505|SEQORIENT=F|PRIMER=IgH-fw12	IgG	0.0
ERR346600.7502|SEQORIENT=F|PRIMER=IgH-fw11	IgG	0.0
ERR346600.7501|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7514|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7506|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7504|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7503|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7500|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7509|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7511|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7508|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.7510|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7513|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.7516|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.7515|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7518|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7520|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7507|SEQORIENT=F|PRIMER=IgH-fw8	IgG	0.0
ERR346600.7512|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7519|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7491|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.7517|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7522|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7524|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7521|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.7531|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.7523|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7526|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.7528|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7527|SEQORIENT=F|PRIMER=IgH-fw11	IgG	0.0
ERR346600.7525|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.7535|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7530|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7536|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7532|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7538|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7537|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7534|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7529|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.7542|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.7543|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.7539|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7541|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.7545|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7540|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.7548|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7547|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.7544|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.7553|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7551|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7546|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7552|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.7550|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7549|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7554|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.7556|SEQORIENT=F|PRIMER=IgH-fw11	IgG	0.0
ERR346600.7555|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7562|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.7558|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7561|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7533|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.7560|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.050000000000000044
ERR346600.7564|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.35
ERR346600.7559|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.7565|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.050000000000000044
ERR346600.7557|SEQORIENT=F|PRIMER=IgH-fw7	IgG	0.0
ERR346600.7566|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7567|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7571|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7563|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.7568|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7569|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.7576|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.7570|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7577|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7579|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7573|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7575|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7574|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7580|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.7578|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.7584|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7583|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7582|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.7572|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.7581|SEQORIENT=F|PRIMER=IgH-fw8	IgG	0.0
ERR346600.7588|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.7586|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7590|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.7587|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7589|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7592|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.7585|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7597|SEQORIENT=F|PRIMER=IgH-fw7	IgG	0.0
ERR346600.7593|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7595|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.7598|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7591|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7600|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7604|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7602|SEQORIENT=F|PRIMER=IgH-fw12	IgG	0.0
ERR346600.7596|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7606|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7599|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.7603|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.050000000000000044
ERR346600.7601|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.7609|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7611|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.55
ERR346600.7605|SEQORIENT=F|PRIMER=IgH-fw12	IgG	0.0
ERR346600.7614|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.7616|SEQORIENT=F|PRIMER=IgH-fw14	IgG	0.0
ERR346600.7613|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7617|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7620|SEQORIENT=F|PRIMER=IgH-fw12	IgG	0.0
ERR346600.7608|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.050000000000000044
ERR346600.7612|SEQORIENT=F|PRIMER=IgH-fw11	IgG	0.0
ERR346600.7615|SEQORIENT=F|PRIMER=IgH-fw12	IgG	0.0
ERR346600.7621|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7622|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7618|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7624|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.7619|SEQORIENT=F|PRIMER=IgH-fw11	IgG	0.0
ERR346600.7628|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7623|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.7626|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7625|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7632|SEQORIENT=F|PRIMER=IgH-fw12	IgG	0.0
ERR346600.7630|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7627|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.7638|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.7629|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7631|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.7635|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7634|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7633|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7636|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7643|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.7642|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.7639|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7648|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.7640|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.7644|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.7641|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.7649|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7645|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.7647|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7650|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7652|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.7651|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.7656|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7655|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7654|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7646|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7661|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.7657|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7658|SEQORIENT=F|PRIMER=IgH-fw8	IgG	0.0
ERR346600.7662|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7653|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.7637|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7659|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.7660|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7665|SEQORIENT=F|PRIMER=IgH-fw11	IgG	0.0
ERR346600.7667|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.7663|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7670|SEQORIENT=F|PRIMER=IgH-fw11	IgG	0.0
ERR346600.7666|SEQORIENT=F|PRIMER=IgH-fw7	IgG	0.0
ERR346600.7671|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.7673|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7669|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.7675|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.7668|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.7676|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7674|SEQORIENT=F|PRIMER=IgH-fw12	IgG	0.0
ERR346600.7681|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.7677|SEQORIENT=F|PRIMER=IgH-fw11	IgG	0.0
ERR346600.7679|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7672|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.7684|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.7680|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7664|SEQORIENT=F|PRIMER=IgH-fw16	IgG	0.0
ERR346600.7682|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.7687|SEQORIENT=F|PRIMER=IgH-fw15	IgG	0.0
ERR346600.7685|SEQORIENT=F|PRIMER=IgH-fw7	IgG	0.0
ERR346600.7683|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7686|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.7689|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7694|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.7690|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.050000000000000044
ERR346600.7692|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.7688|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7691|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7697|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.7696|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.7693|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7701|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7700|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.7698|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7699|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7704|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.7695|SEQORIENT=F|PRIMER=IgH-fw12	IgG	0.0
ERR346600.7705|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7708|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7707|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7712|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.7702|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7711|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.7710|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.7717|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7703|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7715|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.7706|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.7716|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.7713|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.7720|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.7709|SEQORIENT=F|PRIMER=IgH-fw1	IgG	0.0
ERR346600.7721|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7722|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7723|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.7719|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.7718|SEQORIENT=F|PRIMER=IgH-fw3	IgG	0.0
ERR346600.7724|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7728|SEQORIENT=F|PRIMER=IgH-fw2	IgG	0.0
ERR346600.7726|SEQORIENT=F|PRIMER=IgH-fw17	IgG	0.0
ERR346600.7734|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7733|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
ERR346600.7732|SEQORIENT=F|PRIMER=IgH-fw11	IgG	0.0
ERR346600.7736|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7725|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7729|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.7740|SEQORIENT=F|PRIMER=IgH-fw5	IgG	0.0
ERR346600.7727|SEQORIENT=F|PRIMER=IgH-fw9	IgG	0.0
ERR346600.7714|SEQORIENT=F|PRIMER=IgH-fw6	IgG	0.0
ERR346600.7735|SEQORIENT=F|PRIMER=IgH-fw10	IgG	0.0
ERR346600.7731|SEQORIENT=F|PRIMER=IgH-fw11	IgG	0.0
ERR346600.7739|SEQORIENT=F|PRIMER=IgH-fw4	IgG	0.0
