ID	QUALITY
ERR346600.2250	34.99748743718593
ERR346600.2252	37.4331550802139
ERR346600.2251	37.00253164556962
ERR346600.2254	35.643734643734646
ERR346600.2253	38.10880829015544
ERR346600.2255	35.1509900990099
ERR346600.2258	37.95150115473441
ERR346600.2260	34.97547683923706
ERR346600.2249	33.26329113924051
ERR346600.2246	36.209476309226936
ERR346600.2247	37.98987341772152
ERR346600.2256	38.0253164556962
ERR346600.2257	38.057356608478806
ERR346600.2259	38.14250614250614
ERR346600.2264	37.48071979434447
ERR346600.2263	38.344303797468356
ERR346600.2262	36.62871287128713
ERR346600.2265	38.34170854271357
ERR346600.2267	38.38120104438642
ERR346600.2266	38.052369077306736
ERR346600.2261	38.08860759493671
ERR346600.2268	37.15424164524421
ERR346600.2269	37.78140703517588
ERR346600.2270	38.36224489795919
ERR346600.2273	38.40616966580977
ERR346600.2274	37.40625
ERR346600.2272	36.729729729729726
ERR346600.2275	36.51020408163265
ERR346600.2271	38.448101265822785
ERR346600.2277	37.47029702970297
ERR346600.2276	37.74234693877551
ERR346600.2278	35.60050251256281
ERR346600.2280	38.32142857142857
ERR346600.2282	38.04455445544554
ERR346600.2281	37.45885286783042
ERR346600.2283	38.042394014962596
ERR346600.2284	38.089775561097255
ERR346600.2286	35.26237623762376
ERR346600.2289	30.733167082294266
ERR346600.2287	38.20506329113924
ERR346600.2285	38.18090452261306
ERR346600.2291	37.15461346633416
ERR346600.2288	38.052763819095475
ERR346600.2290	38.27638190954774
ERR346600.2293	38.167095115681235
ERR346600.2294	38.0390243902439
ERR346600.2292	37.44139650872818
ERR346600.2296	33.982142857142854
ERR346600.2295	35.68341708542714
ERR346600.2299	36.06835443037975
ERR346600.2300	37.6301703163017
ERR346600.2298	38.12376237623762
ERR346600.2303	38.03037974683544
ERR346600.2301	37.221105527638194
ERR346600.2302	37.72279792746114
ERR346600.2304	38.02244389027432
ERR346600.2305	38.32375979112272
ERR346600.2308	38.09045226130653
ERR346600.2306	37.262337662337664
ERR346600.2309	37.60552763819096
ERR346600.2310	38.40414507772021
ERR346600.2307	37.68329177057357
ERR346600.2311	38.07537688442211
ERR346600.2315	38.140306122448976
ERR346600.2313	37.80731707317073
ERR346600.2312	37.84303797468355
ERR346600.2316	37.472361809045225
ERR346600.2314	38.255102040816325
ERR346600.2317	36.37244897959184
ERR346600.2319	36.69620253164557
ERR346600.2321	36.170918367346935
ERR346600.2323	37.203084832904885
ERR346600.2320	38.27959697732997
ERR346600.2322	38.30357142857143
ERR346600.2326	36.43781094527363
ERR346600.2324	38.16957605985037
ERR346600.2325	37.73
ERR346600.2328	32.37128712871287
ERR346600.2329	37.96733668341709
ERR346600.2332	37.66341463414634
ERR346600.2331	37.8643216080402
ERR346600.2333	37.28643216080402
ERR346600.2335	38.19280205655527
ERR346600.2318	37.698492462311556
ERR346600.2336	38.04556962025316
ERR346600.2330	38.28826530612245
ERR346600.2334	37.84878048780488
ERR346600.2338	37.55853658536585
ERR346600.2342	38.170731707317074
ERR346600.2340	38.0745501285347
ERR346600.2343	37.43877551020408
ERR346600.2339	37.721105527638194
ERR346600.2344	37.93830334190231
ERR346600.2341	37.421951219512195
ERR346600.2337	38.095477386934675
ERR346600.2345	37.46482412060301
ERR346600.2347	35.75125628140704
ERR346600.2350	38.15926892950392
ERR346600.2349	38.03266331658291
ERR346600.2351	37.60411311053985
ERR346600.2348	36.129113924050635
ERR346600.2346	34.65552699228792
ERR346600.2354	37.59383033419023
ERR346600.2353	38.319410319410316
ERR346600.2355	35.36069651741293
ERR346600.2357	38.052763819095475
ERR346600.2356	36.040201005025125
ERR346600.2360	38.20253164556962
ERR346600.2352	38.29024390243902
ERR346600.2363	38.4321608040201
ERR346600.2358	34.26237623762376
ERR346600.2362	38.136138613861384
ERR346600.2364	37.191326530612244
ERR346600.2359	37.99017199017199
ERR346600.2365	36.75794621026895
ERR346600.2368	37.82543640897756
ERR346600.2371	38.06633906633907
ERR346600.2367	38.11479591836735
ERR346600.2366	35.04488778054863
ERR346600.2361	37.915211970074814
ERR346600.2373	37.231155778894475
ERR346600.2375	37.44638403990025
ERR346600.2374	37.83163265306123
ERR346600.2370	37.640506329113926
ERR346600.2377	37.70126582278481
ERR346600.2372	38.21683673469388
ERR346600.2376	38.34164588528678
ERR346600.2378	38.08793969849246
ERR346600.2383	37.069825436408976
ERR346600.2384	38.08860759493671
ERR346600.2380	38.0969387755102
ERR346600.2369	37.9501246882793
ERR346600.2382	38.30126582278481
ERR346600.2379	38.099489795918366
ERR346600.2385	37.46633416458853
ERR346600.2387	37.86783042394015
ERR346600.2388	38.324050632911394
ERR346600.2389	36.87531172069826
ERR346600.2393	37.26044226044226
ERR346600.2392	34.89203084832905
ERR346600.2390	38.20049504950495
ERR346600.2391	38.067331670822945
ERR346600.2394	31.774752475247524
ERR346600.2395	35.57772020725388
ERR346600.2396	38.20603015075377
ERR346600.2399	35.86243386243386
ERR346600.2397	38.11557788944724
ERR346600.2401	34.21197007481297
ERR346600.2400	37.35175879396985
ERR346600.2402	37.80506329113924
ERR346600.2404	37.52579852579853
ERR346600.2406	36.10301507537689
ERR346600.2408	31.24164524421594
ERR346600.2407	38.285012285012286
ERR346600.2403	31.90487804878049
ERR346600.2409	38.27360774818402
ERR346600.2405	37.77040816326531
ERR346600.2411	34.62094763092269
ERR346600.2410	38.204488778054866
ERR346600.2412	36.13022113022113
ERR346600.2415	38.12151898734177
ERR346600.2416	37.90954773869347
ERR346600.2414	37.954081632653065
ERR346600.2417	38.29336734693877
ERR346600.2418	37.91581632653061
ERR346600.2413	38.19949494949495
ERR346600.2420	38.14962593516209
ERR346600.2421	38.268844221105525
ERR346600.2422	38.24752475247525
ERR346600.2419	38.346835443037975
ERR346600.2423	37.71321695760599
ERR346600.2424	38.09319899244333
ERR346600.2426	34.24611398963731
ERR346600.2428	38.29207920792079
ERR346600.2425	38.040506329113924
ERR346600.2431	38.0
ERR346600.2430	37.425316455696205
ERR346600.2427	38.11306532663317
ERR346600.2432	38.02439024390244
ERR346600.2429	37.78421052631579
ERR346600.2437	36.37721518987342
ERR346600.2434	37.77237851662404
ERR346600.2435	38.16710182767624
ERR346600.2438	38.10886075949367
ERR346600.2436	37.6530612244898
ERR346600.2441	38.03544303797468
ERR346600.2433	38.30569948186528
ERR346600.2440	37.964285714285715
ERR346600.2447	37.763092269326684
ERR346600.2444	38.27930174563591
ERR346600.2439	38.19928825622776
ERR346600.2448	37.87531172069826
ERR346600.2442	38.369346733668344
ERR346600.2445	37.836683417085425
ERR346600.2453	38.42278481012658
ERR346600.2449	38.15949367088608
ERR346600.2450	36.24050632911393
ERR346600.2454	36.50623441396509
ERR346600.2451	38.12082262210797
ERR346600.2446	38.17326732673267
ERR346600.2452	38.01275510204081
ERR346600.2456	37.07088607594937
ERR346600.2459	38.25125628140704
ERR346600.2460	36.29426433915212
ERR346600.2457	37.24874371859296
ERR346600.2464	26.68354430379747
ERR346600.2465	34.1620253164557
ERR346600.2461	37.48963730569948
ERR346600.2458	38.246231155778894
ERR346600.2462	38.23724489795919
ERR346600.2463	38.19948186528497
ERR346600.2466	36.77638190954774
ERR346600.2467	37.82543640897756
ERR346600.2471	37.89620253164557
ERR346600.2475	36.643037974683544
ERR346600.2474	38.38520408163265
ERR346600.2472	38.390306122448976
ERR346600.2473	36.63690476190476
ERR346600.2478	38.375
ERR346600.2469	37.69095477386934
ERR346600.2468	34.005141388174806
ERR346600.2476	36.99748743718593
ERR346600.2470	36.44059405940594
ERR346600.2477	36.666666666666664
ERR346600.2479	28.478802992518702
ERR346600.2480	38.17574257425743
ERR346600.2481	37.84575835475579
ERR346600.2483	38.0678391959799
ERR346600.2482	28.42159383033419
ERR346600.2488	35.76341463414634
ERR346600.2489	37.62278481012658
ERR346600.2485	33.0880829015544
ERR346600.2486	37.79493670886076
ERR346600.2487	38.423469387755105
ERR346600.2491	38.12405063291139
ERR346600.2484	37.93462469733656
ERR346600.2490	38.311392405063295
ERR346600.2492	38.05357142857143
ERR346600.2494	37.746231155778894
ERR346600.2495	37.595477386934675
ERR346600.2493	38.18114143920595
ERR346600.2496	36.66834170854271
ERR346600.2498	37.69825436408978
ERR346600.2502	37.28292682926829
ERR346600.2501	38.214463840399006
ERR346600.2499	38.2219387755102
ERR346600.2497	38.38693467336683
ERR346600.2503	38.30731707317073
ERR346600.2504	38.41581632653061
ERR346600.2506	36.83291770573566
ERR346600.2508	29.82776349614396
ERR346600.2507	33.57397959183673
ERR346600.2505	36.812658227848104
ERR346600.2509	38.12596401028278
ERR346600.2510	36.20506329113924
ERR346600.2516	38.382278481012655
ERR346600.2514	38.131645569620254
ERR346600.2511	37.60253164556962
ERR346600.2512	38.481572481572485
ERR346600.2513	37.88431876606684
ERR346600.2515	36.7286432160804
ERR346600.2517	38.39746835443038
ERR346600.2518	37.425316455696205
ERR346600.2521	38.286842105263155
ERR346600.2522	37.358536585365854
ERR346600.2519	38.34190231362468
ERR346600.2520	37.93333333333333
ERR346600.2523	37.51620947630923
ERR346600.2525	35.5880829015544
ERR346600.2528	37.96287128712871
ERR346600.2527	37.954081632653065
ERR346600.2524	37.67821782178218
ERR346600.2530	38.00753768844221
ERR346600.2526	38.191326530612244
ERR346600.2532	37.68090452261306
ERR346600.2529	37.766331658291456
ERR346600.2534	36.39393939393939
ERR346600.2535	38.16962025316456
ERR346600.2531	38.34447300771208
ERR346600.2536	36.19387755102041
ERR346600.2537	37.65822784810127
ERR346600.2533	38.29899497487437
ERR346600.2540	37.78894472361809
ERR346600.2538	37.904522613065325
ERR346600.2541	37.848101265822784
ERR346600.2543	37.597051597051596
ERR346600.2539	38.37789203084833
ERR346600.2544	36.82005141388175
ERR346600.2545	36.96962025316456
ERR346600.2547	37.927680798004985
ERR346600.2542	38.29455445544554
ERR346600.2550	38.25
ERR346600.2553	36.93969849246231
ERR346600.2548	37.9321608040201
ERR346600.2546	38.346835443037975
ERR346600.2551	37.81546134663342
ERR346600.2552	38.34912718204489
ERR346600.2549	38.17560975609756
ERR346600.2555	38.349489795918366
ERR346600.2558	38.108040201005025
ERR346600.2554	38.012853470437015
ERR346600.2559	37.27518427518427
ERR346600.2557	37.53984575835476
ERR346600.2560	37.665829145728644
ERR346600.2556	38.0
ERR346600.2561	30.537530266343826
ERR346600.2565	38.18453865336658
ERR346600.2562	38.01745635910225
ERR346600.2563	36.7780612244898
ERR346600.2564	38.154430379746834
ERR346600.2566	36.58620689655172
ERR346600.2567	37.81887755102041
ERR346600.2568	35.89620253164557
ERR346600.2571	38.224438902743145
ERR346600.2570	37.959493670886076
ERR346600.2569	35.234693877551024
ERR346600.2575	38.404522613065325
ERR346600.2572	37.30077120822622
ERR346600.2576	38.0479797979798
ERR346600.2579	37.72634271099744
ERR346600.2573	32.71608040201005
ERR346600.2574	37.28316326530612
ERR346600.2577	35.589285714285715
ERR346600.2578	37.91089108910891
ERR346600.2582	37.70573566084788
ERR346600.2583	38.37017994858612
ERR346600.2580	38.00968523002421
ERR346600.2581	38.311392405063295
ERR346600.2584	33.77040816326531
ERR346600.2586	37.24421593830334
ERR346600.2589	38.26130653266332
ERR346600.2585	36.98987341772152
ERR346600.2587	38.18652849740933
ERR346600.2588	38.12219451371571
ERR346600.2591	36.245569620253164
ERR346600.2596	37.609693877551024
ERR346600.2595	38.214463840399006
ERR346600.2593	36.783422459893046
ERR346600.2594	38.09823677581864
ERR346600.2590	38.21621621621622
ERR346600.2597	37.814070351758794
ERR346600.2598	37.50259067357513
ERR346600.2599	38.43980343980344
ERR346600.2604	38.21859296482412
ERR346600.2601	38.16708229426434
ERR346600.2602	37.928338762214985
ERR346600.2603	37.890274314214466
ERR346600.2600	38.178391959798994
ERR346600.2605	36.601485148514854
ERR346600.2607	36.952618453865334
ERR346600.2606	38.3975
ERR346600.2610	37.91219512195122
ERR346600.2609	34.71287128712871
ERR346600.2608	37.96455696202532
ERR346600.2612	35.97051597051597
ERR346600.2611	33.142857142857146
ERR346600.2616	38.03217821782178
ERR346600.2614	38.113110539845756
ERR346600.2618	38.12562814070352
ERR346600.2615	29.713216957605987
ERR346600.2619	38.31496062992126
ERR346600.2617	38.26381909547739
ERR346600.2621	37.21325648414986
ERR346600.2625	35.93164556962025
ERR346600.2623	38.414572864321606
ERR346600.2627	37.52427184466019
ERR346600.2622	37.76237623762376
ERR346600.2629	38.26020408163265
ERR346600.2626	37.880102040816325
ERR346600.2620	38.14861460957179
ERR346600.2628	37.26980198019802
ERR346600.2624	38.188442211055275
ERR346600.2631	38.11568123393316
ERR346600.2632	33.683673469387756
ERR346600.2633	31.108173076923077
ERR346600.2630	38.20918367346939
ERR346600.2634	38.32142857142857
ERR346600.2639	34.47848101265823
ERR346600.2635	37.04081632653061
ERR346600.2636	38.06582278481012
ERR346600.2641	37.63520408163265
ERR346600.2640	38.34422110552764
ERR346600.2637	37.339285714285715
ERR346600.2642	38.24752475247525
ERR346600.2643	36.77120822622108
ERR346600.2644	35.86180904522613
ERR346600.2646	38.25964010282777
ERR346600.2645	34.11138613861386
ERR346600.2649	36.217948717948715
ERR346600.2647	38.37437185929648
ERR346600.2648	36.65822784810127
ERR346600.2650	38.079081632653065
ERR346600.2653	38.0
ERR346600.2651	38.243718592964825
ERR346600.2652	38.086633663366335
ERR346600.2655	34.76142131979695
ERR346600.2657	37.44472361809045
ERR346600.2660	38.241895261845386
ERR346600.2656	38.2286432160804
ERR346600.2658	37.81887755102041
ERR346600.2659	34.6219512195122
ERR346600.2661	38.40208877284595
ERR346600.2662	37.766331658291456
ERR346600.2663	36.41842105263158
ERR346600.2664	38.239074550128535
ERR346600.2667	38.151898734177216
ERR346600.2666	37.925187032418954
ERR346600.2668	38.1965601965602
ERR346600.2669	38.29396984924623
ERR346600.2671	38.469973890339425
ERR346600.2670	38.06688963210702
ERR346600.2673	38.233668341708544
ERR346600.2674	37.839285714285715
ERR346600.2665	37.96455696202532
ERR346600.2672	37.61290322580645
ERR346600.2680	36.316326530612244
ERR346600.2678	38.311557788944725
ERR346600.2675	37.743142144638405
ERR346600.2683	38.414572864321606
ERR346600.2676	35.808673469387756
ERR346600.2681	38.46134663341646
ERR346600.2679	38.07788944723618
ERR346600.2682	33.55860349127182
ERR346600.2684	38.21859296482412
ERR346600.2685	36.982278481012656
ERR346600.2689	33.51732673267327
ERR346600.2688	37.03740648379053
ERR346600.2686	38.239074550128535
ERR346600.2687	37.52151898734177
ERR346600.2690	37.951219512195124
ERR346600.2691	38.46529562982005
ERR346600.2693	34.0719794344473
ERR346600.2692	38.18703241895262
ERR346600.2696	37.96341463414634
ERR346600.2697	38.44897959183673
ERR346600.2700	38.37406483790524
ERR346600.2703	35.09873417721519
ERR346600.2699	32.35751295336787
ERR346600.2701	33.90274314214464
ERR346600.2702	38.26329113924051
ERR346600.2698	37.28536585365854
ERR346600.2694	37.97721518987342
ERR346600.2709	37.89775561097257
ERR346600.2706	38.29396984924623
ERR346600.2708	37.88636363636363
ERR346600.2704	37.71571072319202
ERR346600.2710	25.9321608040201
ERR346600.2714	36.754430379746836
ERR346600.2711	37.51015228426396
ERR346600.2707	38.287841191066995
ERR346600.2705	38.03291139240506
ERR346600.2713	38.40359897172237
ERR346600.2712	35.67857142857143
ERR346600.2719	36.004950495049506
ERR346600.2717	32.99268292682927
ERR346600.2715	37.835443037974684
ERR346600.2716	37.4030612244898
ERR346600.2722	37.261845386533665
ERR346600.2723	37.10643564356435
ERR346600.2726	38.090673575129536
ERR346600.2724	38.31619537275064
ERR346600.2718	38.34438775510204
ERR346600.2721	33.732647814910024
ERR346600.2725	38.29145728643216
ERR346600.2720	37.94117647058823
ERR346600.2732	36.44897959183673
ERR346600.2729	36.872860635696824
ERR346600.2733	38.04330708661417
ERR346600.2727	37.90975609756097
ERR346600.2728	37.70854271356784
ERR346600.2731	38.06582278481012
ERR346600.2730	32.24234693877551
ERR346600.2734	37.54364089775561
ERR346600.2738	38.225247524752476
ERR346600.2736	38.26992287917738
ERR346600.2735	38.400510204081634
ERR346600.2739	36.84788029925187
ERR346600.2737	38.29620253164557
ERR346600.2740	38.31658291457286
ERR346600.2744	33.79746835443038
ERR346600.2741	38.18341708542714
ERR346600.2743	37.35678391959799
ERR346600.2742	38.29326923076923
ERR346600.2748	38.26130653266332
ERR346600.2746	37.69095477386934
ERR346600.2747	38.10552763819096
ERR346600.2745	37.40954773869347
ERR346600.2749	38.278894472361806
ERR346600.2751	37.70792079207921
ERR346600.2750	38.17616580310881
ERR346600.2753	38.41326530612245
ERR346600.2754	35.221105527638194
ERR346600.2752	36.70822942643392
ERR346600.2756	38.130750605326874
ERR346600.2757	37.688607594936705
ERR346600.2755	38.11055276381909
ERR346600.2760	38.268844221105525
ERR346600.2759	35.3469387755102
ERR346600.2758	31.705735660847882
ERR346600.2763	35.95336787564767
ERR346600.2761	38.095477386934675
ERR346600.2762	35.13819095477387
ERR346600.2764	38.118090452261306
ERR346600.2765	38.2713567839196
ERR346600.2767	37.41772151898734
ERR346600.2768	38.30653266331658
ERR346600.2766	31.326829268292684
ERR346600.2769	37.21243523316062
ERR346600.2770	37.81683168316832
ERR346600.2771	38.02743142144639
ERR346600.2773	38.18622448979592
ERR346600.2776	38.29503916449086
ERR346600.2772	36.5873417721519
ERR346600.2777	38.084158415841586
ERR346600.2774	38.231920199501246
ERR346600.2780	38.243037974683546
ERR346600.2775	37.8498789346247
ERR346600.2779	32.35175879396985
ERR346600.2781	36.28643216080402
ERR346600.2783	38.33163265306123
ERR346600.2785	37.729729729729726
ERR346600.2784	37.910941475826974
ERR346600.2782	37.900510204081634
ERR346600.2786	38.23869346733668
ERR346600.2778	38.268354430379745
ERR346600.2787	36.98979591836735
ERR346600.2788	37.12980769230769
ERR346600.2791	38.177215189873415
ERR346600.2792	38.19346733668342
ERR346600.2789	37.71287128712871
ERR346600.2796	38.268354430379745
ERR346600.2797	35.744897959183675
ERR346600.2793	37.69387755102041
ERR346600.2794	38.276807980049874
ERR346600.2790	38.311557788944725
ERR346600.2798	38.163366336633665
ERR346600.2799	38.15577889447236
ERR346600.2802	38.28428927680798
ERR346600.2803	34.91166077738516
ERR346600.2800	37.131645569620254
ERR346600.2801	38.278894472361806
ERR346600.2805	35.84050632911392
ERR346600.2806	34.34663341645885
ERR346600.2807	37.39949748743719
ERR346600.2810	35.82025316455696
ERR346600.2808	38.092269326683294
ERR346600.2804	36.71321695760599
ERR346600.2812	37.82044887780549
ERR346600.2809	36.81795511221945
ERR346600.2811	27.066326530612244
ERR346600.2813	36.76904176904177
ERR346600.2814	32.753117206982544
ERR346600.2815	36.997542997543
ERR346600.2816	37.8643216080402
ERR346600.2820	28.457286432160803
ERR346600.2818	38.359493670886074
ERR346600.2817	38.086075949367086
ERR346600.2819	38.09768637532134
ERR346600.2822	37.21173469387755
ERR346600.2824	36.85609756097561
ERR346600.2823	36.61479591836735
ERR346600.2825	36.389830508474574
ERR346600.2821	38.16708229426434
ERR346600.2826	37.98762376237624
ERR346600.2828	37.055837563451774
ERR346600.2830	37.780548628428924
ERR346600.2827	31.709511568123393
ERR346600.2834	37.005025125628144
ERR346600.2829	34.195
ERR346600.2832	32.85929648241206
ERR346600.2835	38.28860759493671
ERR346600.2831	36.96401028277635
ERR346600.2837	30.825065274151434
ERR346600.2838	35.89775561097257
ERR346600.2836	37.802439024390246
ERR346600.2841	38.36010362694301
ERR346600.2840	32.56396866840731
ERR346600.2833	37.89949748743719
ERR346600.2839	37.942643391521194
ERR346600.2842	36.08226221079691
ERR346600.2843	37.98457583547558
ERR346600.2846	38.19451371571072
ERR346600.2845	38.11306532663317
ERR346600.2844	38.37185929648241
ERR346600.2847	37.957605985037404
ERR346600.2848	38.258227848101264
ERR346600.2850	36.96508728179551
ERR346600.2849	38.082294264339154
ERR346600.2852	37.733668341708544
ERR346600.2853	38.29675810473815
ERR346600.2851	37.958536585365856
ERR346600.2856	36.0507614213198
ERR346600.2858	37.050632911392405
ERR346600.2859	38.054830287206265
ERR346600.2854	38.18508997429306
ERR346600.2855	37.303341902313626
ERR346600.2860	37.404522613065325
ERR346600.2857	38.31172069825436
ERR346600.2863	38.11848341232228
ERR346600.2861	37.94059405940594
ERR346600.2865	37.048469387755105
ERR346600.2864	37.745501285347046
ERR346600.2868	37.31898734177215
ERR346600.2866	37.7825
ERR346600.2862	38.27341772151899
ERR346600.2867	34.50251256281407
ERR346600.2869	37.83910891089109
ERR346600.2870	37.972151898734175
ERR346600.2871	38.373056994818654
ERR346600.2872	37.53266331658291
ERR346600.2873	38.254364089775564
ERR346600.2876	37.46907216494845
ERR346600.2877	38.08040201005025
ERR346600.2875	38.08673469387755
ERR346600.2874	38.13316582914573
ERR346600.2878	38.381188118811885
ERR346600.2881	38.16836734693877
ERR346600.2882	37.613861386138616
ERR346600.2880	37.188442211055275
ERR346600.2879	37.99009900990099
ERR346600.2883	38.13520408163265
ERR346600.2884	36.089775561097255
ERR346600.2888	32.7873417721519
ERR346600.2887	38.14214463840399
ERR346600.2885	37.53217821782178
ERR346600.2889	38.108040201005025
ERR346600.2886	37.71571072319202
ERR346600.2893	38.37688442211055
ERR346600.2890	38.21932114882507
ERR346600.2891	37.31377551020408
ERR346600.2894	37.16962025316456
ERR346600.2892	38.210796915167094
ERR346600.2895	38.18341708542714
ERR346600.2896	38.25316455696203
ERR346600.2897	38.1839378238342
ERR346600.2898	38.18090452261306
ERR346600.2899	28.876884422110553
ERR346600.2901	37.36708860759494
ERR346600.2902	37.26329113924051
ERR346600.2904	36.19268292682927
ERR346600.2903	35.46733668341709
ERR346600.2907	38.266331658291456
ERR346600.2905	38.40208877284595
ERR346600.2910	37.551898734177215
ERR346600.2908	37.71979434447301
ERR346600.2912	37.86632390745501
ERR346600.2900	37.754430379746836
ERR346600.2906	37.744791666666664
ERR346600.2909	36.30576441102757
ERR346600.2913	38.066326530612244
ERR346600.2911	33.191326530612244
ERR346600.2914	35.244897959183675
ERR346600.2918	37.90126582278481
ERR346600.2917	37.368550368550366
ERR346600.2916	38.29081632653061
ERR346600.2915	37.984455958549226
ERR346600.2919	37.25476190476191
ERR346600.2920	38.363861386138616
ERR346600.2924	38.32637075718016
ERR346600.2923	37.56708860759494
ERR346600.2922	37.670103092783506
ERR346600.2926	37.76513317191284
ERR346600.2921	37.09367088607595
ERR346600.2925	37.80487804878049
ERR346600.2927	38.15949367088608
ERR346600.2931	37.49620253164557
ERR346600.2928	35.83709273182957
ERR346600.2932	37.69095477386934
ERR346600.2933	37.97738693467337
ERR346600.2936	36.52261306532663
ERR346600.2937	37.75853658536585
ERR346600.2935	37.72959183673469
ERR346600.2938	36.82793017456359
ERR346600.2934	31.76558603491272
ERR346600.2941	38.21859296482412
ERR346600.2939	37.54114713216958
ERR346600.2942	38.25879396984924
ERR346600.2943	34.958230958230956
ERR346600.2944	38.38903394255875
ERR346600.2945	35.99009900990099
ERR346600.2940	38.31122448979592
ERR346600.2948	38.14070351758794
ERR346600.2949	38.073170731707314
ERR346600.2950	38.0609756097561
ERR346600.2947	38.08101265822785
ERR346600.2951	34.67796610169491
ERR346600.2954	38.04663212435233
ERR346600.2955	38.52295918367347
ERR346600.2946	35.78706199460917
ERR346600.2956	37.007371007371006
ERR346600.2957	38.35175879396985
ERR346600.2959	37.34663341645885
ERR346600.2953	37.732647814910024
ERR346600.2958	38.05172413793103
ERR346600.2952	37.415617128463474
ERR346600.2961	38.415189873417724
ERR346600.2963	37.42439024390244
ERR346600.2962	37.88354430379747
ERR346600.2964	38.00498753117207
ERR346600.2960	36.79
ERR346600.2967	36.00251256281407
ERR346600.2966	38.29367088607595
ERR346600.2968	37.67362924281984
ERR346600.2970	30.87146529562982
ERR346600.2971	38.01965601965602
ERR346600.2973	38.244389027431424
ERR346600.2974	37.9070351758794
ERR346600.2972	38.33937823834197
ERR346600.2976	37.32911392405063
ERR346600.2977	35.45316455696202
ERR346600.2975	38.27594936708861
ERR346600.2978	37.60933660933661
ERR346600.2979	33.84422110552764
ERR346600.2982	31.71645569620253
ERR346600.2980	38.42079207920792
ERR346600.2983	38.3216957605985
ERR346600.2981	37.78304239401496
ERR346600.2969	38.51670951156812
ERR346600.2985	37.48514851485149
ERR346600.2987	38.4300518134715
ERR346600.2986	38.245569620253164
ERR346600.2989	37.907730673316706
ERR346600.2990	36.7356608478803
ERR346600.2988	38.077481840193705
ERR346600.2992	35.005037783375315
ERR346600.2984	37.86284289276808
ERR346600.2991	33.920199501246884
ERR346600.2997	37.951219512195124
ERR346600.2995	35.71306209850107
ERR346600.2994	37.385365853658534
ERR346600.3001	36.58163265306123
ERR346600.2993	37.50255102040816
ERR346600.2998	35.75879396984924
ERR346600.2996	38.30591259640103
ERR346600.3002	38.382278481012655
ERR346600.3004	37.27341772151899
ERR346600.2999	38.254364089775564
ERR346600.3000	38.30848329048843
ERR346600.3003	37.96733668341709
ERR346600.3009	30.039024390243902
ERR346600.3007	25.673417721518987
ERR346600.3011	37.79634464751958
ERR346600.3008	38.29899497487437
ERR346600.3013	38.484693877551024
ERR346600.3010	38.060759493670886
ERR346600.3012	38.17085427135678
ERR346600.3005	38.38265306122449
ERR346600.3018	37.15538847117794
ERR346600.3015	37.91836734693877
ERR346600.3016	38.082294264339154
ERR346600.3014	36.930174563591024
ERR346600.3022	38.30789473684211
ERR346600.3021	38.063291139240505
ERR346600.3023	38.31645569620253
ERR346600.3024	38.244897959183675
ERR346600.3025	36.78536585365854
ERR346600.3017	38.386138613861384
ERR346600.3027	38.13513513513514
ERR346600.3019	32.14070351758794
ERR346600.3030	35.35087719298246
ERR346600.3031	37.721105527638194
ERR346600.3032	36.75835475578406
ERR346600.3028	36.862694300518136
ERR346600.3033	37.840616966580974
ERR346600.3034	36.60933660933661
ERR346600.3020	38.12244897959184
ERR346600.3029	37.640506329113926
ERR346600.3039	38.375
ERR346600.3040	37.7911227154047
ERR346600.3035	38.05714285714286
ERR346600.3043	37.98780487804878
ERR346600.3038	38.26130653266332
ERR346600.3036	37.65075376884422
ERR346600.3042	35.5771144278607
ERR346600.3037	38.4719387755102
ERR346600.3044	38.27088607594937
ERR346600.3049	38.23267326732673
ERR346600.3041	38.18112244897959
ERR346600.3046	38.09768637532134
ERR346600.3051	38.187341772151896
ERR346600.3048	38.20253164556962
ERR346600.3045	37.90886075949367
ERR346600.3053	38.075
ERR346600.3055	37.39312039312039
ERR346600.3054	37.81598062953995
ERR346600.3052	38.244897959183675
ERR346600.3057	37.52439024390244
ERR346600.3050	32.48329048843188
ERR346600.3060	38.39795918367347
ERR346600.3061	37.89795918367347
ERR346600.3058	38.18407960199005
ERR346600.3056	37.89620253164557
ERR346600.3062	35.891959798994975
ERR346600.3059	37.9559585492228
ERR346600.3063	37.814070351758794
ERR346600.3064	37.93467336683417
ERR346600.3065	38.469973890339425
ERR346600.3066	38.42211055276382
ERR346600.3067	37.87893462469734
ERR346600.3068	38.04556962025316
ERR346600.3071	38.46482412060301
ERR346600.3072	34.32658227848101
ERR346600.3074	30.729113924050633
ERR346600.3075	36.40954773869347
ERR346600.3069	33.67341772151899
ERR346600.3070	37.729268292682924
ERR346600.3080	38.484693877551024
ERR346600.3073	34.023136246786635
ERR346600.3078	38.26221079691517
ERR346600.3077	33.311053984575835
ERR346600.3076	38.09438775510204
ERR346600.3079	38.152334152334156
ERR346600.3081	38.06030150753769
ERR346600.3082	38.04455445544554
ERR346600.3087	37.959493670886076
ERR346600.3086	37.85929648241206
ERR346600.3085	26.70175438596491
ERR346600.3090	37.741772151898736
ERR346600.3084	38.36224489795919
ERR346600.3091	36.10301507537689
ERR346600.3088	38.25935162094763
ERR346600.3089	38.303341902313626
ERR346600.3092	37.97959183673469
ERR346600.3093	37.842751842751845
ERR346600.3094	38.308673469387756
